Seleção,ID_Usuário,Título,Data,Postagem,PRU/N-PRU,Tipo de PRU,Polaridade,Funcionalidade,,Elogio,Ajuda,Crítica,Dúvida,Comparação,Sugestão,Positivo,Negativo,Neutro
,10256,,10/6/2011,"Já tinha visto o do pessoal da pós-graduação. Acho que ainda tem alguns erros, em comparação ao deles. Mas acho que vai dar tudo certo.",PRU,"Elogio, Crítica",Positivo,-,,1,0,1,0,0,0,1,0,0
,10305,,11/6/2011,Com certeza vai criar mais interativiade entre os alunos.,PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,8816,,11/6/2011,ENSINO> CONSULTAR TURMA> AE VOCE VAI PREENCHENDO SÓ O QUE FOR NECESSÁRIO DEPOIS CLICA EM BUSCA! APARECE AS DISCIPLINAS JA EM OFERTA,PRU,Ajuda,Neutro,Visualizar Disciplinas,,0,1,0,0,0,0,0,0,1
,10406,,11/6/2011,ainda não me acostumei com o visual dele...,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,10514,,11/6/2011,"também ainda não verifiquei tudo, mas pelo pouco que vi parece ser ótimo!",PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,10595,,11/6/2011,meio confuso isso...,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,10206,,11/6/2011,"Eu tow achando meio complicado olhar a oferta!
O q q tem q mudar???",PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,10206,,11/6/2011,"Aliás, só tow vendo as disciplinas obrigatórias...",PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,10156,,11/6/2011,"Outra pergunta, só é comigo que falta o histórico? ou todos os outros já podem ver o histórico. Tenho medo com esta mudança de sistema ""apagar"" algo que eu já tenha feito. =~",PRU,"Crítica, Dúvida",Negativo,Visualizar Histórico,,0,0,1,1,0,0,0,1,0
,10650,,11/6/2011,"kkkkkkkkkkkkkkkkkkkkkkkkkkkk Meu amigo Gustavo o que seria da UFC sem a sua alegria! 
Bom, quanto ao sitema espero que preste e não seja igual ao finado SOFRIA.",PRU,"Elogio, Comparação",Neutro,-,,1,0,0,0,1,0,0,0,1
,10791,,12/6/2011,Cadê a oferta de turmas?,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,10522,,12/6/2011,"Eu encontrei as turmas ofertadas, só não entendi os horários. =S",PRU,Dúvida,Negativo,Visualizar Horários,,0,0,0,1,0,0,0,1,0
,10206,,12/6/2011,As disciplinas optativas naum aparecem?,PRU,Dúvida,Negativo,Visualizar Disciplinas,,0,0,0,1,0,0,0,1,0
,10156,,12/6/2011,"Outra pergunta, só é comigo que falta o histórico? ou todos os outros já podem ver o histórico. Tenho medo com esta mudança de sistema ""apagar"" algo que eu já tenha feito. =~

Alguém me responde, por favor.


Eu preferia o modulo. Era muito mais simples. ¬¬",PRU,"Crítica, Dúvida, Comparação",Negativo,Visualizar Histórico,,0,0,1,1,1,0,0,1,0
,10864,,12/6/2011,Creio que seja só questão de costume. Quando todos se acostumarem vão achar bom (ouu ruim).  ;D,PRU,Elogio,Neutro,-,,1,0,0,0,0,0,0,0,1
,11241,,13/6/2011,achei muito bom ow.,PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,11233,,13/6/2011,Também não gostei da exposição do número de matrícula. Será que não tem jeito de ocultar?,PRU,"Dúvida, Crítica",Negativo,-,,0,0,1,1,0,0,0,1,0
,11764,,13/6/2011,"Parece legal, o novo sistema!",PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,11786,Bom Dia!,13/6/2011,"Oi, Moises, basta cadastra e fechar e aguardar o dia da matricula, certo?
Saudações Espirituais

PS: Desculpe ir via forum mas não consegui abrir o item mensagens.",PRU,Dúvida,Neutro,-,,0,0,0,1,0,0,0,0,1
,12712,,14/6/2011,"Concordo contigo Rômulo, parece um facebook....ehehehehheh",PRU,"Elogio, Comparação",Positivo,-,,1,0,0,0,1,0,1,0,0
,12712,,14/6/2011,"#####parece legal, mas ainda não me acostumei....",PRU,"Elogio, Crítica",Positivo,-,,1,0,1,0,0,0,1,0,0
,8925,,14/6/2011,"Parece interessante e melhor que o módulo, porém tenho a grande vontade de entender os horários... Tem disciplina que tem numero demais e não da pra entender! Acho que se tiver um guia resolve o problema! rs",PRU,"Elogio, Comparação",Positivo,-,,1,0,0,0,1,0,1,0,0
,8872,,14/6/2011,Onde vejo as disciplinas ofertadas?,PRU,Dúvida,Neutro,Visualizar Disciplinas,,0,0,0,1,0,0,0,0,1
,12767,,14/6/2011,Também queria saber onde vejo as disciplinas...to muito perdida!,PRU,"Dúvida, Crítica",Negativo,Visualizar Disciplinas,,0,0,1,1,0,0,0,1,0
,9776,,14/6/2011,"11/06/2011 11:57:53Postado por: 302194 - NATHAN MATOS MAGALHÃES  
 ENSINO> CONSULTAR TURMA> AE VOCE VAI PREENCHENDO SÓ O QUE FOR NECESSÁRIO DEPOIS CLICA EM BUSCA! APARECE AS DISCIPLINAS JA EM OFERTA",PRU,Ajuda,Neutro,Visualizar Disciplinas,,0,1,0,0,0,0,0,0,1
,10155,,15/6/2011,Isso tá ou não tá parecendo um orkut?,PRU,Elogio,Neutro,-,,1,0,0,0,0,0,0,0,1
,13419,,15/6/2011,"Estou um pouco perdida ainda, mas nada que a prática não resolva!!! Parece ser bem interessante, gostei da interatividade.",PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,8872,,15/6/2011,"Gente, sei como preencher aquilo não... :/",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,13690,,15/6/2011,Legal! Vou aprender a mexer e depois volto! rs,PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,13728,,16/6/2011,"Por enquanto está sendo traquilo, porém temos que esperar os futuros probleminhas ,... srsr!",PRU,"Elogio, Crítica",Neutro,-,,1,0,1,0,0,0,0,0,1
,12765,,16/6/2011,"Aparentemente parece ser bem melhor q o módulo acadêmico. Vamos esperar o período de matrícula pra ver no q dá, mas vamos pensar positivo! Torço pra q dê tudo certo. Estou um pouco perdida aqui, mas nada que a prática não me ajude com o tempo. E o módulo,  q acontecerá com ele? Até quando ele ainda funcionará?",PRU,Comparação,Neutro,-,,0,0,0,0,1,0,0,0,1
,11911,,16/6/2011,tá parecendo um orkut oh.,PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,8691,,16/6/2011,ja to com saudades do modulo academico. era muito melhor que esse.,PRU,Comparação,Negativo,-,,0,0,0,0,1,0,0,1,0
,8799,,16/6/2011,"Poxa, no tocante a interação entre os estudantes, isso aqui tá nota 10, viu?",PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,14024,,16/6/2011,Parece-me que essa nova plataforma é mais sociavél! kkkk,PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,14024,,16/6/2011,É verdade JOHNNY! Tá que é um Orkut kkk!,PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,11510,,16/6/2011,"No momento, tudo está bem.
Mas acho que os problemas vão começar logo, logo.
Esse SIGAA é mais um sistema ""importado"". Não foi feito exclusivamente para nossas reais necessidades.
O pessoal da computação UFC deveria ser convidado para trabalhos como esse!!!!! Precisamos valorizar nossos talentos!!!!!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,14435,,16/6/2011,Parece que a nova plataforma está agradando!Espero que dessa vez as matriculas sejam menos problemáticas.,PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,12393,,16/6/2011,"Na oferta das turmas, não aparecem as optativas... Esse SIGAA é uma droga.",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,11249,,17/6/2011,"Pablo, depois que efetuamos o cadastro, quanto tempo demora para nossos dados de matrícula e notas aparecerem no sistema?",PRU,Dúvida,Neutro,Cadastro,,0,0,0,1,0,0,0,0,1
,8872,,17/6/2011,Mas tb é a única opitativa que tem lá!! A que eu quero fazer não se encontra no sistema!! DROGA!!,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,8872,,17/6/2011,Ali só aparecem 163 disciplinas e sabemos que não são só essas!!,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,14452,,17/6/2011,Sinceramente eu não consigo entender nada nesse negocio aqui! E ainda mais que os horarios das disciplinas estão em codigos...,PRU,Crítica,Negativo,Visualizar Horários,,0,0,1,0,0,0,0,1,0
,11510,,17/6/2011,Faltam várias optativas!!!,PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,11923,,17/6/2011,É no meu caso no módulo acadêmico já constam informações de notas que não constam aqui no sistema,PRU,"Crítica, Comparação",Neutro,-,,0,0,1,0,1,0,0,0,1
,8837,O que você acha do monopólio do Mozilla?,18/6/2011,"Hoje eu me deparei com uma situação esquisita, descobri que eu só acesso o SIGAA se eu tiver mozilla, achei isso um tanto estranho e questionável, eu sei que pode parecer bobagem, que a instalação é rápida e que ocupa pouco espaço, mas, quero saber o porque de tal necessidade, o que vocês acham?",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,9042,,18/6/2011,"Cara, eu nunca tinha percebido isso, mas se o SIGAA só abre com Mozila é muito estranho. Parece que a cada dia que eu conheço as coisas da UFC eu me espanto mais.",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,8872,,19/6/2011,Eu consigo acessar no Explorer!!,PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,10406,,19/6/2011,"um truque!!! uma absurdo!!! um retrocesso!!! odeio tanto o firefox quanto o explorer, google chrome é muito melhor!!!!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,14026,,19/6/2011,Isso é um retrocesso ao direito de escolha. Devem habilitar para todos os navegadores.,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,8799,,19/6/2011,"Gente, pelo amor de Deus, vocês sabe quais são os critérios que a gente deve colocar nas lacunas lá pra gente visualizar as disciplinas. Help me, pliz!",PRU,Dúvida,Negativo,Visualizar Disciplinas,,0,0,0,1,0,0,0,1,0
,9100,,19/6/2011,"Aproveitando a deixa do Yu, gostaria de saber se alguém pode me informar como faço para ver as disciplinas optativas, pois, só consigo visualizar as obrigatórias. Please, please ...",PRU,Dúvida,Neutro,Visualizar Disciplinas,,0,0,0,1,0,0,0,0,1
,8947,,19/6/2011,"Acabei de ver também, aff ninguém merece!
Nem gosto de usar Mozilla!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,10213,,19/6/2011,"CHROME CHROME CHROME CHROME ! ! ! !
O GOOGLE CHROME é muito melhor ! ! ! ! !

Talvez seja uma forma de controle mental que a UFC está tentando nos impor.... hahahahahahahahaah
Por isso eles estão usando o Mozilla.....

Ou talvez não foram tão espertos para fazer o sistema funcionar no CHROME!",PRU,"Crítica, Sugestão",Negativo,-,,0,0,1,0,0,1,0,1,0
,14646,,20/6/2011,"Por enquanto um poucocomplicado, mas parece ser melhor! Ainda não entendi bem como funciona!!
Mas, vamos ver.",PRU,"Comparação, Crítica, Elogio",Neutro,-,,1,0,1,0,1,0,0,0,1
,8791,,20/6/2011,Como foi dito anteriormente no inicio desse tópico é um retrocesso a questão do monopólio do mozilla pq por exemplo eu não uso e para ver o SIGAA tive que baixá-lo. Eu entendo a questão de ser um software livre e tal mas está ocorrendo um monopólio de informações como quando utlizavam os softwares da microsoft.,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,9901,,20/6/2011,ainda não aprendi a mecher nesse troço,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,9943,,20/6/2011,"Pois é, né povo?? melhor permitir todos os navegadores ae!!",PRU,Sugestão,Neutro,-,,0,0,0,0,0,1,0,0,1
,12239,,20/6/2011,"Detalhe: ainda nao conheço tudo do Siga e espero que nao seja tao complexo como parece ser..
è muita informação!!!

bj,",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,16315,,21/6/2011,"Muito show, véiii.... Tenho dificuldades em me adequar ao novo, mas a esse sistema akie já me integrei!!! hehehe",PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,9465,,21/6/2011,"Todo monopólio em ambiente acadêmico, mesmo virtual, soa como desrespeitoso. Sem falar que o Chrome era muito mais rápido. Mas, assim como me apresentei ao Serviço Militar, tirei RG, CPF e Passaporte, já baixei o Mozila junto com toda a sua lerdeza. Mas poderia ser pior, tipo: só abrir no Ópera!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,10685,,21/6/2011,"Não estou gostando muito. Talvez, depois que já estiver acostumada a usá-lo, possa gostar. Por enquanto ainda está muito confuso...",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,16879,,21/6/2011,"preferia o módulo acadêmico, não sei mexer nisso aqui não. sou burra mesmoo! HAHA",PRU,"Comparação, Crítica",Negativo,-,,0,0,1,0,1,0,0,1,0
,10791,,21/6/2011,"Faltam várias optativas;
Horários difíceis de interpretar e muitos deles nem fazem parte da realidade do centro de humanidades;
Não temos acesso a informações básicas.

Detestei essa plataforma!",PRU,Crítica,Negativo,Visualizar Horários,,0,0,1,0,0,0,0,1,0
,17557,Qual o meio termo???,22/6/2011,"Não consigo visualizar as turmas do próximo semestre, gente!

Qual o meio termo entre: <O limite de resultados foi ultrapassado. Por favor, refine a consulta> e <Nenhuma turma encontrado de acordo com os critérios de busca informados>?????????????????

Pra gente da Letras, o que tem que ser marcado na pesquisa da turma???",PRU,Dúvida,Negativo,Visualizar Turmas,,0,0,0,1,0,0,0,1,0
,18074,,22/6/2011,Em um primeiro contato com o novo sistema me parece mais completo que o módulo academico.,PRU,"Comparação, Elogio",Positivo,-,,1,0,0,0,1,0,1,0,0
,9728,,22/6/2011,"Verdade, na minha opinião, o sistema está melhor.",PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,10256,,22/6/2011,"Tarcila, não refina tanto. Coloca só que é pra Letras e pro próximo semestre. Comigo, funcionou assim. Mas se você tentar muitas vezes, ele tipo trava. Tem que sair e entrar de novo.",PRU,Ajuda,Neutro,Visualizar Turmas,,0,1,0,0,0,0,0,0,1
,10764,,22/6/2011,Sei não viw! Sem dizer que esse programa é muito Lesado!,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,10764,,22/6/2011,Agora eu gostei de uma opção que ele tem: a de ver as turmas já cursadas. E lá aparece todos os colegas de classe. Gostei disso!,PRU,Elogio,Positivo,Ver Turmas Cursadas,,1,0,0,0,0,0,1,0,0
,16315,,22/6/2011,"Povo, onde que vcs estão vendo essas disciplinas que ainda naum consegui localizar nadaz nesse SIGAA",PRU,Crítica,Negativo,Visualizar Disciplinas,,0,0,1,0,0,0,0,1,0
,14134,,22/6/2011,eu também não consigoo ver só nada,PRU,"Crítica, Dúvida",Negativo,-,,0,0,1,1,0,0,0,1,0
,10764,,22/6/2011,Você vai em Ensino > ver turma,PRU,Ajuda,Neutro,Visualizar Turmas,,0,1,0,0,0,0,0,0,1
,13283,,22/6/2011,Alguém poderia me dizer onde vejo as ofertas para o semestre que vem? Obrigada.,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,8632,,22/6/2011,"Como é que se faz para ver todas as disciplinas que serão ofertadas para 2012.2, inclusive as opcionais?",PRU,Dúvida,Neutro,Visualizar Disciplinas,,0,0,0,1,0,0,0,0,1
,18354,,22/6/2011,"essa plataforma nova é uma droga!!! kd as notas?
se for p ser site interativo existe o orkut, o facebook. 
nammm esse povo inventa cada moda! É eu ñ conheço direito, tomara q esse ""sistema"" facilite a minha vida!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,12444,,22/6/2011,"Ainda estou pegando o jeito.... mas, parece melhor",PRU,"Comparação, Elogio",Positivo,-,,1,0,0,0,1,0,1,0,0
,9501,,22/6/2011,"Revolta Total! Pois taí! A UFC inovou, mais que um sistema que dá notas é um sistema interativo socialmente falando. É integração ao ambiente acadêmico! Para quem é calouro é uma maravilha! 


Falo mesmo!",PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,8782,,22/6/2011,"Gostei dessa opção, espero que dê certo. Tudo que é novo é estranho, mas com um tempo nos acostumamos. :D 
Ps: Adorei a interatividade.
Beijos para os xus: @ravena, @johnny e @gustavo heheheh.",PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,17557,,22/6/2011,"glenda, estou colocando apenas:

GRADUAÇÃO
2011.2
COORDENAÇÃO LETRAS - FORTALEZA

e está dando nenhuma turma encontrada. Se eu colocar um filtro a mais dá a mesma coisa. Se eu colocar um desses filtro a menos, ele pede pra refinar a consulta. Por isso estou perguntando qual é o meio termo... preciso ver essas turmas pra saber meus horários livres...",PRU,Dúvida,Negativo,Visualizar Turmas,,0,0,0,1,0,0,0,1,0
,17557,,22/6/2011,"sinceramente, a única coisa que estou vendo prestar aqui, por enquanto, é o fórum! já que o módulo ainda está funcionando, eles deveriam colocar a lista de oferta lá também, pelo menos por esse semestre em que as coisas por aqui ainda estão um tanto nebulosas.",PRU,"Sugestão, Crítica",Neutro,-,,0,0,1,0,0,1,0,0,1
,10156,,22/6/2011,"Nem todos os avanços tecnológicos são para o bem. Esse aí até tem proposta boa, mas quero é eficiência. Até agora ainda não apareceram minhas disciplinas e nem meu histórico.

O modulo era muito mais simples, fácil e nunca deu problema nenhum. Às vezes ficava fora do ar, mas voltava rápido.",PRU,"Comparação, Crítica",Negativo,"Visualizar Histórico, Visualizar DIsciplinas",,0,0,1,0,1,0,0,1,0
,8837,,22/6/2011,Onde ficam as notas ? =S,PRU,Dúvida,Neutro,Visualizar Notas,,0,0,0,1,0,0,0,0,1
,14094,,22/6/2011,É legal a possibilidade de ver o contato de todas as pessoas que fazem ou fizeram as disciplinas com a gente.,PRU,Elogio,Positivo,Visualizar Participantes da Turma,,1,0,0,0,0,0,1,0,0
,12712,,23/6/2011,"E essas optativas que não aparecem, hein????",PRU,Crítica,Negativo,Visualizar Disciplinas,,0,0,1,0,0,0,0,1,0
,18158,,23/6/2011,"Afff, kd o que interessa??? as notas... depois aquilo q pode interessar...é bom um sistema que facilite, não que dificulte!! não gostei
",PRU,Crítica,Negativo,Visualizar Notas,,0,0,1,0,0,0,0,1,0
,9146,,23/6/2011,"Oxe, o novo cadatro serve para tu usar o sistema do sigaa, que dá mais interetividade entro o professor e aluno...",PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,9119,,23/6/2011,Bem melhor que o Módulo Acadêmico ele é e também é muito fácil de aprender a usar... principalmente p/ quem tá acostumado com as Redes Sociais... mas PQ... PQ... PQ só no Mozila???? Quero abrir no CHROME!!!,PRU,"Comparação, Elogio",Positivo,-,,1,0,0,0,1,0,1,0,0
,9880,,23/6/2011,"Tarcila vc nao seleciona coordenaçao letras e sim dpto de letras estrangeiras ou dpto de letras vernaculas ou dpto de literatura. ai sim vc ira ver! 
",PRU,Ajuda,Neutro,-,,0,1,0,0,0,0,0,0,1
,9639,,23/6/2011,"Alguem sabe explicar o bendito horário?
35M46 ??? seria 3ª e 5ª manhã de 4 as 6 kkkkkkkk?
Coisa complicada.",PRU,Dúvida,Negativo,Visualizar Horários,,0,0,0,1,0,0,0,1,0
,10406,,23/6/2011,"tô na mesma dituação da Tarcila, não acho um meito termo...completamente perdida...ajuda,please!!!",PRU,Dúvida,Negativo,-,,0,0,0,1,0,0,0,1,0
,10406,,23/6/2011,"tô odiando isso aki, odiando!!!!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,8799,,23/6/2011,"Eu ainda não vi as disciplinas ainda. Quando eu penso que dá certo... o que devemos preencher praquilo dar certo???????????????

HELP ME!",PRU,Dúvida,Negativo,Visualizar Disciplinas,,0,0,0,1,0,0,0,1,0
,16441,,23/6/2011,"Onde podemos ver os horários das cadeiras e as turmas, no módulo tinha uma opção que listava todas as cadeiras do curso, obrigatórias e opcionais. Aqui tem também?",PRU,Dúvida,Neutro,"Visualizar Horários, Visualizar Turmas",,0,0,0,1,0,0,0,0,1
,8872,,23/6/2011,O meu sonho era entrar no SIGAA e ver as opcionais!!!,PRU,Crítica,Negativo,Visualizar Disciplinas,,0,0,1,0,0,0,0,1,0
,12150,,23/6/2011,"Aff! não consigo visulizar meus horarios, coloco Letras/ Francês e não aparece nada! ajuda!!!!!!!!!!!",PRU,"Crítica, Dúvida",Negativo,Visualizar Horários,,0,0,1,1,0,0,0,1,0
,14044,,23/6/2011,"é so clicar nas disciplinas,depois notas
",PRU,Ajuda,Neutro,Visualizar Notas,,0,1,0,0,0,0,0,0,1
,10156,,23/6/2011,"Quando o modula dava estes ""apagões"" bastava ir na coordenação que eles resolviam tudo. Apesar de eles, às vezes, serem um pouco brutos.

E não estou falando das notas deste semestre. E sim, de todos os outros, meu histórico ainda não esta disponível. Prefiro o mudulo.",PRU,"Comparação, Crítica",Negativo,Visualizar Histórico,,0,0,1,0,1,0,0,1,0
